budget,original_title,release_date,revenue,runtime,vote_average,actor1,actor2,actor3,director,genre,profit
13000000,Young Guns,1988-08-12,44726644,107.0,6.6,Emilio Estevez,Kiefer Sutherland,Lou Diamond Phillips,Christopher Cain,Crime,32.0
13000000,St. Vincent,2014-10-09,54837234,102.0,7.1,Bill Murray,Melissa McCarthy,Naomi Watts,Theodore Melfi,Comedy,42.0
12500000,About Last Night,2014-02-14,49002684,100.0,6.0,Kevin Hart,Michael Ealy,Regina Hall,Steve Pink,Romance,37.0
16000000,10 Things I Hate About You,1999-03-30,53478166,97.0,7.3,Heath Ledger,Julia Stiles,Joseph Gordon-Levitt,Gil Junger,Romance,37.0
13000000,The New Guy,2002-05-10,0,88.0,5.7,DJ Qualls,Eliza Dushku,Zooey Deschanel,Ed Decter,Comedy,-13.0
0,National Lampoon's Loaded Weapon 1,1993-02-04,0,84.0,5.7,Emilio Estevez,Samuel L. Jackson,Jon Lovitz,Gene Quintano,Comedy,0.0
17000000,The Shallows,2016-06-24,119100758,86.0,6.2,Blake Lively,Óscar Jaenada,Angelo Josue Lozano Corzo,Jaume Collet-Serra,Thriller,102.0
13000000,The Butterfly Effect,2004-01-22,96060858,113.0,7.3,Ashton Kutcher,Melora Walters,Amy Smart,Eric Bress,Science Fiction,83.0
0,Snow Day,2000-02-11,0,89.0,4.8,Chevy Chase,Chris Elliott,Jean Smart,Chris Koch,Comedy,0.0
13000000,This Christmas,2007-11-27,0,117.0,7.1,Loretta Devine,Delroy Lindo,Idris Elba,Preston A. Whitmore II,Drama,-13.0
12000000,Baby Geniuses,1999-03-12,36450736,97.0,3.3,Kathleen Turner,Christopher Lloyd,Kim Cattrall,Bob Clark,Comedy,24.0
13000000,The Big Hit,1998-04-24,27007143,91.0,6.1,Mark Wahlberg,Lou Diamond Phillips,Christina Applegate,Kirk Wong,Comedy,14.0
12000000,Harriet the Spy,1996-07-10,0,100.0,5.7,Michelle Trachtenberg,Rosie O'Donnell,J. Smith-Cameron,Bronwen Hughes,Family,-12.0
13000000,Child's Play 2,1990-11-09,35763605,84.0,5.8,Alex Vincent,Jenny Agutter,Gerrit Graham,John Lafia,Drama,23.0
13200000,No Good Deed,2014-09-10,53830415,83.0,5.6,Idris Elba,Taraji P. Henson,Leslie Bibb,Sam Miller,Crime,41.0
18000000,The Mist,2007-11-21,57096190,126.0,6.7,Thomas Jane,Marcia Gay Harden,Laurie Holden,Frank Darabont,Horror,39.0
15000000,Ex Machina,2015-01-21,36869414,108.0,7.6,Domhnall Gleeson,Alicia Vikander,Oscar Isaac,Alex Garland,Drama,22.0
13000000,Being John Malkovich,1999-09-30,22863596,112.0,7.3,John Cusack,Cameron Diaz,Catherine Keener,Spike Jonze,Comedy,10.0
6000000,Two Can Play That Game,2001-09-07,0,90.0,6.6,Vivica A. Fox,Morris Chestnut,Anthony Anderson,Mark Brown,Romance,-6.0
13000000,Earth to Echo,2014-06-14,45300000,89.0,5.7,Teo Halm,Astro,Resse Hartwig,Dave Green,Family,32.0
13000000,Crazy/Beautiful,2001-06-29,16929123,99.0,6.6,Kirsten Dunst,Jay Hernandez,Bruce Davison,John Stockwell,Romance,4.0
19000000,Letters from Iwo Jima,2006-12-19,68673228,141.0,7.2,Ken Watanabe,Kazunari Ninomiya,Tsuyoshi Ihara,Clint Eastwood,Drama,50.0
13000000,The Astronaut Farmer,2006-10-15,11130889,104.0,6.2,Billy Bob Thornton,Virginia Madsen,Max Thieriot,Michael Polish,Comedy,-2.0
13000000,Woo,1998-05-08,8026971,84.0,5.5,Jada Pinkett Smith,Tommy Davidson,Duane Martin,Daisy von Scherler Mayer,Comedy,-5.0
6000000,Room,2015-10-16,35401758,117.0,8.1,Brie Larson,Jacob Tremblay,Joan Allen,Lenny Abrahamson,Drama,29.0
0,Dirty Work,1998-06-12,0,82.0,6.5,Norm Macdonald,Artie Lange,Jack Warden,Bob Saget,Comedy,0.0
13000000,Serial Mom,1994-04-13,7820688,95.0,6.4,Kathleen Turner,Sam Waterston,Ricki Lake,John Waters,Comedy,-5.0
13000000,Dick,1999-08-04,27500000,94.0,5.7,Kirsten Dunst,Michelle Williams,Will Ferrell,Andrew Fleming,Comedy,14.0
0,Light It Up,1999-11-04,0,99.0,6.6,Usher Raymond,Vanessa Williams,Forest Whitaker,Craig Bolotin,Drama,0.0
13000000,54,1998-08-28,16757163,106.0,5.5,Ryan Phillippe,Salma Hayek,Breckin Meyer,Mark Christopher,Drama,4.0
0,Bubble Boy,2001-08-24,0,84.0,5.1,Jake Gyllenhaal,Swoosie Kurtz,Marley Shelton,Blair Hayes,Drama,0.0
13000000,Birthday Girl,2001-09-06,0,93.0,6.1,Nicole Kidman,Ben Chaplin,Vincent Cassel,Jez Butterworth,Comedy,-13.0
13000000,21 & Over,2013-03-01,48065672,93.0,5.7,Miles Teller,Skylar Astin,Justin Chon,Jon Lucas,Comedy,35.0
13000000,"Paris, je t'aime",2006-05-16,4857367,120.0,6.8,Steve Buscemi,Natalie Portman,Willem Dafoe,Isabel Coixet,Romance,-8.0
0,Resurrecting the Champ,2007-06-14,0,112.0,5.9,Samuel L. Jackson,Josh Hartnett,Alan Alda,Rod Lurie,Drama,0.0
13000000,Admission,2013-03-21,18000000,107.0,5.4,Tina Fey,Paul Rudd,Michael Sheen,Paul Weitz,Drama,5.0
0,La veuve de Saint-Pierre,2000-01-01,0,112.0,6.7,Daniel Auteuil,Emir Kusturica,Juliette Binoche,Patrice Leconte,Romance,0.0
15000000,Chloe,2009-03-25,8459458,96.0,5.9,Julianne Moore,Liam Neeson,Amanda Seyfried,Atom Egoyan,Mystery,-7.0
13000000,Faithful,1996-04-03,9789900,91.0,4.8,Cher,Chazz Palminteri,Ryan O'Neal,Paul Mazursky,Drama,-3.0
13000000,Find Me Guilty,2006-03-16,2636637,125.0,6.5,Vin Diesel,Alex Rocco,Frank Pietrangolare,Sidney Lumet,Action,-10.0
13000000,The Perks of Being a Wallflower,2012-09-20,33400000,102.0,7.7,Logan Lerman,Emma Watson,Ezra Miller,Stephen Chbosky,Romance,20.0
3000000,Excessive Force,1993-05-14,1200000,87.0,4.5,Thomas Ian Griffith,Lance Henriksen,James Earl Jones,Jon Hess,Action,-2.0
13000000,Infamous,2006-11-16,1151330,110.0,6.4,Sigourney Weaver,Toby Jones,Gwyneth Paltrow,Douglas McGrath,Drama,-12.0
0,The Claim,2000-12-29,0,120.0,5.6,Peter Mullan,Milla Jovovich,Wes Bentley,Michael Winterbottom,Romance,0.0
13000000,The Vatican Tapes,2015-07-24,1784763,91.0,4.6,,Olivia Taylor Dudley,Michael Peña,Mark Neveldine,Horror,-11.0
14350531,Attack the Block,2011-05-12,3964682,88.0,6.3,Nick Frost,Jodie Whittaker,John Boyega,Joe Cornish,Comedy,-10.0
10000000,In the Land of Blood and Honey,2011-12-23,303877,127.0,5.8,Zana Marjanović,Goran Kostić,Branko Đurić,Angelina Jolie,Drama,-10.0
13000000,The Call,2013-03-14,68572378,94.0,6.6,Halle Berry,Abigail Breslin,Morris Chestnut,Brad Anderson,Crime,56.0
0,인천상륙작전,2016-07-27,0,110.0,5.8,Lee Jung-jae,Liam Neeson,Lee Beom-soo,John H. Lee,War,0.0
0,The Crocodile Hunter: Collision Course,2002-07-26,33082548,90.0,5.3,Steve Irwin,Terri Irwin,Magda Szubanski,John Stainton,Adventure,33.0
13000000,I Love You Phillip Morris,2009-01-18,10652035,98.0,6.4,Jim Carrey,Ewan McGregor,Leslie Mann,Glenn Ficarra,Comedy,-2.0
12000000,La Guerre du feu,1981-12-15,55260558,100.0,7.1,Everett McGill,Ron Perlman,Nicholas Kadi,Jean-Jacques Annaud,Adventure,43.0
12500000,Antwone Fisher,2002-12-19,23367586,120.0,6.7,Derek Luke,Malcolm David Kelley,Cory Hodges,Denzel Washington,Romance,11.0
0,The Emperor's Club,2002-11-22,0,108.0,6.9,Kevin Kline,Emile Hirsch,Embeth Davidtz,Michael Hoffman,Romance,0.0
12500000,True Romance,1993-09-09,12281551,120.0,7.5,Christian Slater,Patricia Arquette,Michael Rapaport,Tony Scott,Crime,-0.0
3100000,Womb,2010-07-15,0,111.0,5.9,Eva Green,Matt Smith,Lesley Manville,Benedek Fliegauf,Science Fiction,-3.0
12500000,Glengarry Glen Ross,1992-09-15,10725228,100.0,7.5,Al Pacino,Jack Lemmon,Alec Baldwin,James Foley,Crime,-2.0
13000000,The Killer Inside Me,2010-02-19,0,109.0,6.0,Casey Affleck,Kate Hudson,Jessica Alba,Michael Winterbottom,Crime,-13.0
0,Cat People,1982-04-02,0,118.0,6.0,Nastassja Kinski,Malcolm McDowell,John Heard,Paul Schrader,Drama,0.0
12500000,Sorority Row,2009-09-09,27206120,101.0,5.4,Rumer Willis,Briana Evigan,Jamie Chung,Stewart Hendler,Mystery,15.0
0,The Prisoner of Zenda,1937-09-03,0,101.0,8.4,Ronald Colman,Madeleine Carroll,Raymond Massey,John Cromwell,Drama,0.0
12000000,Lars and the Real Girl,2007-10-12,11293663,106.0,7.1,Ryan Gosling,Emily Mortimer,Paul Schneider,Craig Gillespie,Comedy,-1.0
12500000,The Boy in the Striped Pyjamas,2008-05-07,20416563,94.0,7.7,Asa Butterfield,Jack Scanlon,Vera Farmiga,Mark Herman,Drama,8.0
12800000,Dancer in the Dark,2000-05-17,40031879,140.0,7.6,Björk,Catherine Deneuve,David Morse,Lars von Trier,Music,27.0
0,Oscar and Lucinda,1997-12-31,0,132.0,6.2,Ralph Fiennes,Cate Blanchett,Ciarán Hinds,Gillian Armstrong,Drama,0.0
12500000,The Funeral,1996-01-26,1227324,99.0,7.3,Christopher Walken,Chris Penn,Annabella Sciorra,Abel Ferrara,Drama,-11.0
15000000,Solitary Man,2009-09-07,5024782,90.0,5.8,Michael Douglas,Danny DeVito,Jesse Eisenberg,Brian Koppelman,Romance,-10.0
20000000,Machete,2010-09-01,31327899,105.0,6.3,Danny Trejo,Michelle Rodriguez,Jessica Alba,Robert Rodriguez,Action,11.0
12500000,Casino Jack,2010-09-16,1083683,108.0,6.0,Kevin Spacey,Kelly Preston,Hannah Endicott-Douglas,George Hickenlooper,Comedy,-11.0
12300000,The Land Before Time,1988-11-18,84460846,69.0,7.0,Gabriel Damon,Candace Hutson,Judith Barsi,Don Bluth,Adventure,72.0
0,태극기 휘날리며,2004-02-05,15,140.0,7.4,,,,Kang Je-gyu,History,0.0
12500000,The Perfect Game,2010-04-01,3878993,118.0,6.3,Clifton Collins Jr,Cheech Marin,Moisés Arias,William Dear,Drama,-9.0
8000000,The Exorcist,1973-12-26,441306145,122.0,7.5,Linda Blair,Max von Sydow,Ellen Burstyn,William Friedkin,Horror,433.0
7000000,Jaws,1975-06-18,470654000,124.0,7.5,Roy Scheider,Robert Shaw,Richard Dreyfuss,Steven Spielberg,Thriller,464.0
11000000,American Pie,1999-07-09,235483004,95.0,6.4,Jason Biggs,Chris Klein,Thomas Ian Nicholas,Chris Weitz,Comedy,224.0
12516654,Ernest et Célestine,2012-12-12,8109160,78.0,7.6,Anne-Marie Loop,Lambert Wilson,Pauline Brunner,Stéphane Aubier,Drama,-4.0
25000000,The Golden Child,1986-12-12,79817939,94.0,5.6,Eddie Murphy,Charles Dance,Charlotte Lewis,Michael Ritchie,Action,55.0
12000000,Think Like a Man,2012-04-16,96070507,122.0,6.9,Michael Ealy,Jerry Ferrara,Meagan Good,Tim Story,Comedy,84.0
12000000,Barbershop,2002-04-01,75781642,102.0,6.2,Ice Cube,Anthony Anderson,Cedric the Entertainer,Tim Story,Comedy,64.0
12000000,Star Trek II: The Wrath of Khan,1982-06-03,96800000,113.0,7.3,William Shatner,Leonard Nimoy,DeForest Kelley,Nicholas Meyer,Science Fiction,85.0
15000000,Ace Ventura: Pet Detective,1994-02-04,107217396,86.0,6.4,Jim Carrey,Sean Young,Courteney Cox,Tom Shadyac,Comedy,92.0
12000000,WarGames,1983-06-03,79567667,114.0,7.0,Matthew Broderick,Dabney Coleman,Ally Sheedy,John Badham,Thriller,68.0
12000000,Witness,1985-02-08,68706993,113.0,7.0,Harrison Ford,Kelly McGillis,Josef Sommer,Peter Weir,Drama,57.0
12000000,Act of Valor,2012-02-24,81272766,110.0,6.3,Roselyn Sánchez,Emilio Rivera,Nestor Serrano,Mike McCoy,Action,69.0
12000000,Step Up,2006-08-11,114194847,104.0,6.7,Channing Tatum,Jenna Dewan,Damaine Radcliff,Anne Fletcher,Crime,102.0
12000000,Beavis and Butt-Head Do America,1996-12-15,0,81.0,6.5,Mike Judge,Bruce Willis,Demi Moore,Mike Judge,Comedy,-12.0
12000000,Jackie Brown,1997-12-24,39673162,154.0,7.3,Pam Grier,Samuel L. Jackson,Robert Forster,Quentin Tarantino,Romance,28.0
12000000,Harold & Kumar Escape from Guantanamo Bay,2008-04-25,43493123,107.0,6.2,John Cho,Kal Penn,Neil Patrick Harris,Jon Hurwitz,Adventure,31.0
15000000,Chronicle,2012-02-01,145000000,84.0,6.6,Dane DeHaan,Alex Russell,Michael B. Jordan,Josh Trank,Thriller,130.0
12000000,Yentl,1983-11-18,30400000,132.0,6.2,Barbra Streisand,Mandy Patinkin,Amy Irving,Barbra Streisand,Drama,18.0
5000000,Time Bandits,1981-07-13,42365581,116.0,6.6,Sean Connery,John Cleese,Shelley Duvall,Terry Gilliam,Comedy,37.0
12000000,Crossroads,2002-02-15,61141030,93.0,4.7,Britney Spears,Zoe Saldana,Taryn Manning,Tamra Davis,Drama,49.0
12000000,Project X,2012-03-01,100000000,88.0,6.5,Oliver Cooper,Jonathan Daniel Brown,Thomas Mann,Nima Nourizadeh,Crime,88.0
12000000,Patton,1970-01-25,89800000,172.0,7.3,George C. Scott,Karl Malden,Stephen Young,Franklin J. Schaffner,History,78.0
12000000,One Hour Photo,2002-08-21,52223306,96.0,6.6,Robin Williams,Connie Nielsen,Michael Vartan,Mark Romanek,Horror,40.0
12000000,Quarantine,2008-10-10,40855419,89.0,5.5,Jennifer Carpenter,Steve Harris,Jay Hernandez,John Erick Dowdle,Horror,29.0
12000000,The Eye,2008-02-01,56309766,98.0,5.5,Jessica Alba,Alessandro Nivola,Parker Posey,David Moreau,Drama,44.0
12000000,Johnson Family Vacation,2004-04-07,31179516,97.0,4.7,Cedric the Entertainer,Vanessa Williams,Steve Harvey,Christopher Erskin,Comedy,19.0
12000000,How High,2001-12-21,31155435,93.0,6.3,Method Man,Redman,Obba Babatundé,Jesse Dylan,Comedy,19.0
0,The Muppet Christmas Carol,1992-12-10,27281507,85.0,7.2,Michael Caine,Don Austen,,Brian Henson,Fantasy,27.0
12000000,Frida,2002-08-29,56298474,123.0,7.3,Salma Hayek,Alfred Molina,Mía Maestro,Julie Taymor,Romance,44.0
12000000,Katy Perry: Part of Me,2012-06-28,32726956,93.0,6.5,Katy Perry,Russell Brand,Shannon Woodward,Dan Cutforth,Music,21.0
12000000,The Fault in Our Stars,2014-05-16,307166834,125.0,7.6,Shailene Woodley,Ansel Elgort,Nat Wolff,Josh Boone,Drama,295.0
12000000,Rounders,1998-09-11,22921898,121.0,6.9,Matt Damon,John Turturro,Gretchen Mol,John Dahl,Drama,11.0
0,Top Five,2014-12-12,25434291,102.0,6.3,Chris Rock,Rosario Dawson,J.B. Smoove,Chris Rock,Comedy,25.0
12000000,Prophecy,1979-01-01,54000000,102.0,5.4,Talia Shire,Robert Foxworth,Armand Assante,John Frankenheimer,Horror,42.0
12000000,Stir of Echoes,1999-09-10,21133087,99.0,6.5,Kevin Bacon,Kathryn Erbe,Illeana Douglas,David Koepp,Mystery,9.0
12000000,Philomena,2013-11-01,100129872,98.0,7.4,Judi Dench,Steve Coogan,Sophie Kennedy Clark,Stephen Frears,Drama,88.0
0,The Upside of Anger,2005-01-23,0,118.0,6.4,Joan Allen,Kevin Costner,Erika Christensen,Mike Binder,Drama,0.0
0,The Boys from Brazil,1978-10-05,0,125.0,6.6,Gregory Peck,Laurence Olivier,James Mason,Franklin J. Schaffner,Thriller,0.0
12000000,Aquamarine,2006-03-03,23006849,104.0,5.8,Emma Roberts,Joanna 'JoJo' Levesque,Sara Paxton,Elizabeth Allen Rosenbaum,Fantasy,11.0
12000000,Paper Towns,2015-06-18,85512300,109.0,6.1,Nat Wolff,Cara Delevingne,Justice Smith,Jake Schreier,Romance,74.0
0,My Baby's Daddy,2004-01-09,51,86.0,4.3,Eddie Griffin,Anthony Anderson,Michael Imperioli,Cheryl Dunye,Comedy,0.0
12000000,Nebraska,2013-09-21,17654912,115.0,7.4,Bruce Dern,Will Forte,Bob Odenkirk,Alexander Payne,Adventure,6.0
0,Tales from the Crypt: Demon Knight,1995-01-13,0,92.0,6.7,Billy Zane,William Sadler,Jada Pinkett Smith,Ernest R. Dickerson,Horror,0.0
12000000,Max Keeble's Big Move,2001-10-05,17292381,86.0,5.4,Alex D. Linz,,Zena Grey,Tim Hill,Science Fiction,5.0
12000000,Young Adult,2011-12-16,22939027,94.0,5.6,Charlize Theron,Patton Oswalt,Patrick Wilson,Jason Reitman,Comedy,11.0
12000000,Crank,2006-08-31,42931041,88.0,6.6,Jason Statham,Amy Smart,Jose Pablo Cantillo,Brian Taylor,Action,31.0
0,How to Be a Player,1997-08-06,13960203,93.0,5.3,Bill Bellamy,Lark Voorhies,Bernie Mac,Lionel C. Martin,Romance,14.0
12000000,Living Out Loud,1998-10-30,12902790,100.0,5.3,Holly Hunter,Danny DeVito,Queen Latifah,Richard LaGravenese,Comedy,1.0
0,Just Wright,2010-05-14,21520719,100.0,6.1,Queen Latifah,Common,Paula Patton,Sanaa Hamri,Drama,22.0
0,Rachel Getting Married,2008-10-03,0,113.0,6.1,Anne Hathaway,Rosemarie DeWitt,Sebastian Stan,Jonathan Demme,Drama,0.0
12000000,The Postman Always Rings Twice,1981-03-20,0,122.0,6.4,Jack Nicholson,Jessica Lange,John Colicos,Bob Rafelson,Crime,-12.0
0,Girl with a Pearl Earring,2003-08-31,31466789,101.0,6.4,Scarlett Johansson,Colin Firth,Cillian Murphy,Peter Webber,Romance,31.0
14000000,Das Boot,1981-09-16,85000000,149.0,7.9,Jürgen Prochnow,Herbert Grönemeyer,Klaus Wennemann,Wolfgang Petersen,History,71.0
12000000,Sorority Boys,2002-03-22,0,93.0,4.6,Barry Watson,Michael Rosenbaum,Harland Williams,Wallace Wolodarsky,Comedy,-12.0
0,About Time,2013-08-16,87100449,123.0,7.8,Domhnall Gleeson,Rachel McAdams,Bill Nighy,Richard Curtis,Science Fiction,87.0
0,十面埋伏,2004-05-19,92863945,119.0,7.1,Takeshi Kaneshiro,Andy Lau,Zhang Ziyi,Zhang Yimou,Adventure,93.0
12000000,Arbitrage,2012-09-14,35485056,100.0,6.1,Richard Gere,Susan Sarandon,Tim Roth,Nicholas Jarecki,Drama,23.0
12000000,Project Almanac,2015-01-30,32248241,106.0,6.4,Jonny Weston,Virginia Gardner,Sofia Black-D'Elia,Dean Israelite,Science Fiction,20.0
12000000,Cadillac Records,2008-12-05,0,109.0,6.9,Adrien Brody,Jeffrey Wright,Beyoncé Knowles,Darnell Martin,Music,-12.0
0,Screwed,2000-05-12,0,81.0,4.9,Norm Macdonald,Dave Chappelle,Danny DeVito,Scott Alexander,Comedy,0.0
8000000,Fortress,1992-09-30,6739141,95.0,5.7,Christopher Lambert,Kurtwood Smith,Loryn Locklin,Stuart Gordon,Science Fiction,-1.0
12000000,For Your Consideration,2006-11-22,5542025,86.0,5.9,Catherine O'Hara,Harry Shearer,Parker Posey,Christopher Guest,Drama,-6.0
0,Celebrity,1998-09-07,0,113.0,6.0,Kenneth Branagh,Judy Davis,Joe Mantegna,Woody Allen,Comedy,0.0
12000000,Running with Scissors,2006-10-27,6754898,116.0,5.8,Annette Bening,Brian Cox,Joseph Cross,Ryan Murphy,Comedy,-5.0
12000000,From Justin to Kelly,2003-06-20,4922166,90.0,3.0,Kelly Clarkson,Justin Guarini ,Brandon Henschel,Robert Iscove,Comedy,-7.0
12000000,Girl 6,1996-03-22,4939939,108.0,5.7,Theresa Randle,Isaiah Washington,Spike Lee,Spike Lee,Comedy,-7.0
12000000,In the Cut,2003-09-09,23,119.0,4.6,Meg Ryan,Mark Ruffalo,Jennifer Jason Leigh,Jane Campion,Thriller,-12.0
12000000,Two Lovers,2008-11-19,3148182,110.0,6.6,Joaquin Phoenix,Gwyneth Paltrow,Isabella Rossellini,James Gray,Drama,-9.0
0,Last Orders,2001-09-10,0,109.0,6.0,Michael Caine,Tom Courtenay,David Hemmings,Fred Schepisi,Drama,0.0
11000000,괴물,2006-07-27,88489643,119.0,6.7,Song Kang-ho,,Park Hae-il,Bong Joon-ho,Horror,77.0
0,The Pursuit of D.B. Cooper,1981-11-13,0,100.0,6.8,Robert Duvall,Treat Williams,Kathryn Harrold,Roger Spottiswoode,Thriller,0.0
12000000,Ravenous,1999-03-16,0,100.0,6.9,Guy Pearce,Robert Carlyle,,Antonia Bird,Western,-12.0
12000000,Charlie Bartlett,2008-02-22,0,97.0,6.5,Anton Yelchin,Robert Downey Jr.,Hope Davis,Jon Poll,Drama,-12.0
12400000,La grande bellezza,2013-05-21,8371085,142.0,7.3,Toni Servillo,Carlo Verdone,Sabrina Ferilli,Paolo Sorrentino,Comedy,-4.0
0,The Dangerous Lives of Altar Boys,2002-06-14,0,104.0,6.4,Emile Hirsch,Kieran Culkin,Jodie Foster,Peter Care,Comedy,0.0
12000000,Stoker,2013-02-28,12077441,99.0,6.5,Mia Wasikowska,Nicole Kidman,Matthew Goode,Park Chan-wook,Thriller,0.0
12000000,2046,2004-05-20,19271312,129.0,6.9,Tony Leung Chiu-Wai,Zhang Ziyi,Faye Wong,Wong Kar-wai,Fantasy,7.0
12000000,Married Life,2007-09-12,0,90.0,6.1,Chris Cooper,Pierce Brosnan,Patricia Clarkson,Ira Sachs,Romance,-12.0
12000000,Duma,2005-04-22,0,100.0,6.9,Alex Michaeletos,Campbell Scott,Mary Makhatho,Carroll Ballard,Family,-12.0
12000000,Ondine,2009-09-14,1644755,111.0,6.5,Colin Farrell,Alicja Bachleda-Curuś,Dervla Kirwan,Neil Jordan,Romance,-10.0
12000000,Brother,2000-09-09,15250000,114.0,6.8,Takeshi Kitano,Omar Epps,Claude Maki,Takeshi Kitano,Drama,3.0
1200000,Welcome to Collinwood,2002-05-24,0,86.0,6.2,William H. Macy,Isaiah Washington,Sam Rockwell,Anthony Russo,Comedy,-1.0
0,Critical Care,1997-10-31,0,107.0,6.1,James Spader,Kyra Sedgwick,Helen Mirren,Sidney Lumet,Comedy,0.0
8000000,The Life Before Her Eyes,2007-09-08,0,90.0,6.1,Uma Thurman,Evan Rachel Wood,Eva Amurri Martino,Vadim Perelman,Thriller,-8.0
0,Darling Companion,2012-04-20,0,103.0,5.3,Diane Keaton,Kevin Kline,Sam Shepard,Lawrence Kasdan,Romance,0.0
12000000,Trade,2007-01-23,0,120.0,6.8,Kevin Kline,Cesar Ramos,Paulina Gaitán,Marco Kreuzpaintner,Drama,-12.0
0,Sorstalanság,2005-02-10,0,140.0,6.5,Marcell Nagy,Béla Dóra,Bálint Péntek,Lajos Koltai,War,0.0
12000000,Breakfast of Champions,1999-02-13,0,110.0,5.2,Bruce Willis,Albert Finney,Nick Nolte,Alan Rudolph,Comedy,-12.0
0,三枪拍案惊奇,2009-12-11,0,95.0,4.8,Sun Honglei,Xiao Shen Yang,Yan Ni,Zhang Yimou,Drama,0.0
7500000,Cypher,2002-10-01,0,95.0,6.7,Jeremy Northam,Lucy Liu,Nigel Bennett,Vincenzo Natali,Thriller,-8.0
12000000,南京!南京!,2009-04-22,10652498,132.0,7.6,Liu Ye,Gao Yuanyuan,Hideo Nakaizumi,Lu Chuan,History,-1.0
19000000,兔侠传奇,2011-01-01,2570000,89.0,3.0,Jon Heder,Tom Arnold,Michael Clarke Duncan,Lijun Sun,Family,-16.0
12000000,Space Battleship Yamato,2010-12-01,11212294,131.0,6.3,Hiroyuki Ikeuchi,Takuya Kimura,Meisa Kuroki,Takashi Yamazaki,Science Fiction,-1.0
20000000,5 Days of War,2011-04-14,17479,113.0,5.8,Rupert Friend,Val Kilmer,Andy García,Renny Harlin,Drama,-20.0
12000000,Triangle,2009-10-16,0,99.0,6.9,Melissa George,Liam Hemsworth,Emma Lung,Christopher Smith,Horror,-12.0
1200000,10 Days in a Madhouse,2015-11-20,0,111.0,4.3,,Caroline Barry,Christopher Lambert,Timothy Hines,Drama,-1.0
12000000,Heaven is for Real,2014-04-16,101332962,99.0,6.0,Greg Kinnear,Kelly Reilly,Connor Corum,Randall Wallace,Drama,89.0
10000000,Snatch,2000-09-01,83557872,103.0,7.7,Jason Statham,Brad Pitt,Vinnie Jones,Guy Ritchie,Thriller,74.0
0,Dancin' It's On,2015-10-16,0,89.0,4.3,,Witney Carson,Chehon Wespi-Tschopp,David Winters,Drama,0.0
11500000,Pet Sematary,1989-04-21,57469467,103.0,6.4,Dale Midkiff,Fred Gwynne,Denise Crosby,Mary Lambert,Drama,46.0
0,まあだだよ,1993-04-17,0,134.0,7.5,Tatsuo Matsumura,Kyôko Kagawa,Hisashi Igawa,Akira Kurosawa,Drama,0.0
11500000,The Cry of the Owl,2009-02-07,0,101.0,5.5,Paddy Considine,Julia Stiles,Caroline Dhavernas,Jamie Thraves,Drama,-12.0
0,三城记,2015-08-28,0,130.0,6.3,,Lau Ching-Wan,Tang Wei,Mabel Cheung,History,0.0
11000000,Gremlins,1984-06-07,153083102,106.0,6.9,Zach Galligan,Phoebe Cates,Hoyt Axton,Joe Dante,Horror,142.0
11000000,Star Wars,1977-05-25,775398007,121.0,8.1,Mark Hamill,Harrison Ford,Carrie Fisher,George Lucas,Adventure,764.0
11500000,Dirty Grandpa,2016-01-21,94073028,102.0,5.7,Zac Efron,Robert De Niro,Julianne Hough,Dan Mazer,Comedy,83.0
11000000,Doctor Zhivago,1965-12-22,111858363,197.0,7.4,Omar Sharif,Julie Christie,Geraldine Chaplin,David Lean,War,101.0
0,Trash,2014-10-09,0,112.0,7.1,Rickson Tevez,Eduardo Luis,Gabriel Weinstein,Stephen Daldry,Adventure,0.0
0,High School Musical 3: Senior Year,2008-10-22,0,116.0,6.2,Zac Efron,Vanessa Hudgens,Ashley Tisdale,Kenny Ortega,Drama,0.0
25000000,The Fighter,2010-12-17,93617009,116.0,7.2,Mark Wahlberg,Christian Bale,Amy Adams,David O. Russell,Drama,69.0
11000000,Jackass Number Two,2006-09-22,72778712,95.0,6.4,Johnny Knoxville,Bam Margera,Steve-O,Jeff Tremaine,Documentary,62.0
11000000,My Cousin Vinny,1992-03-13,64088552,120.0,7.3,Joe Pesci,Ralph Macchio,Marisa Tomei,Jonathan Lynn,Comedy,53.0
11000000,If I Stay,2014-08-21,78874843,106.0,7.3,Chloë Grace Moretz,Jamie Blackley,Liana Liberato,R.J. Cutler,Drama,68.0
12000000,Drive Hard,2014-05-26,0,96.0,3.9,,Thomas Jane,John Cusack,Brian Trenchard-Smith,Comedy,-12.0
11000000,Major League,1989-02-16,49797148,107.0,6.6,Tom Berenger,Charlie Sheen,Corbin Bernsen,David S. Ward,Comedy,39.0
0,St. Trinian's,2007-12-21,0,101.0,5.6,Talulah Riley,Rupert Everett,Gemma Arterton,Barnaby Thompson,Science Fiction,0.0
